"espacio_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,latitud,longitud,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion,"
"300208,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De Esculturas Luis Perlotti,Pujol 644,C1405ALD,11,44312825,,,-34.615,-58.4482,DNPyM,Municipal,,Esculturas en marmol bronce tallas en madera y yesos originales de Luis Perlotti.,1994,"
"300209,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De Patologia De La Universidad De Buenos Aires,J.E.Uriburu 950,C1114AAD,11,45083602,,,-34.597653,-58.39907,DNPyM,Nacional,,Preparados microscopicos de enfermedades en su estado natural. Histoteca diapoteca biblioteca histologica de medicina y patologia. Instrumental utilizado en la practica de la patologia.,1998,"
"300210,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Argentino Del Titere,Piedras 905,C1070AAS,11,43044376,sarahbianchi@museoargdeltitere.com.ar,,-34.6186,-58.3773,DNPyM,Privada,1987,La coleccion cuenta con mas de 500 titeres de distintas partes del mundo:Europa Asia America. Los mas antiguos datan del siglo XIX. Se destaca una coleccion de figuras de Sombre de Turquia. El museo cuenta con una sala para 40 espectadores.,2000,"
"300211,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Houssay De Historia De La Ciencia Y La Tecnologia,Paraguay 2155,C1121ABG,11,59509602,,,-34.598317,-58.398223,DNPyM,Nacional,1996,Equipos e instrumentos para el estudio de la fisica quimica medicina y fisiologia. Siglos XIX y fines del XX. Utilizados por el Dr. Houssay discipulos y predecesores.,2001,"
"300212,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Casa Taller Celia Chevalier,Irala 1162,C1164ACB,11,43022337,,,-34.639254,-58.366314,DNPyM,Privada,2002,,2002,"
"300213,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De Las Escuelas,Montevideo 950,C1019ABT,11,41291000,,,-34.597883,-58.389786,DNPyM,Municipal,,Mobiliario escolar materiales didacticos utiles escolares libros cuadernos documentos oficiales boletines de alumnos laminas vestimentas fotografias que documentan la historia escolar del siglo XX.,2006,"
"300214,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De La Emigracion Gallega En La Argentina,Chacabuco 955,C1069AAS,11,43625963,,,-34.619157,-58.375914,DNPyM,Privada,,El museo tiene como mision proteger conservar y difundir el patrimonio y las costumbres de la colectividad Gallega que arribo a la Argentina durante los siglos XIX y XX. Objetos y documentos vinculados a la emigracion al exilio y a la Republica Espa–ol,2007,"
"300215,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Del Tiro Federal Argentino,Avda. del Libertador 6935,C1429BMC,11,47824000,,,-34.548401,-58.455216,DNPyM,Privada,2004,Materiales relacionados con el tiro deportivo y la historia del Club Tiro Federal Argentino trofeos copas fotos banderas cuadros objetos varios libros etc.,2007,"
"300216,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Monte De Piedad,Avda. Boedo 870,C1218AAR,11,49318204,,,-34.623257,-58.416021,DNPyM,Municipal,,Documentos sobre inmegracion a–os 1856-1900. Creacion del monte de piedad 1878. Buenos aires colonial artes oficios. La primera casa matriz y el banco municipal. El bar biarritz  el grupo literario boedo. La expansion comercial.,2007,"
"300217,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo San Telmo,Humberto 1¡ 340,C1103ACH,11,43611168,,,-34.620693,-58.370486,DNPyM,Privada,1996,En el museo San Telmo se encuentran importantes piezas de nuestro pasado y conviven perfectamente diferenciados objetos de la epoca jesuitica bethlemita y del clero secular. Entre ellos se destacan antiguos libros y documentos. Mesa de marmol que sirvi,2009,"
"300218,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Argentino De Ciencias Naturales Bernardino Rivadavia,Avda. Angel gallardo 490,C1405DJR,11,49820306,info@macn.gov.ar,,-34.6048,-58.4377,DNPyM,Nacional,1812,Zoologia botanica geologia paleontologia y sus divisiones.,1823,"
"300219,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Historico Nacional,Defensa 1600,C1143AAH,11,43073157,,,-34.6266,-58.3709,DNPyM,Nacional,,Documentan el periodo de la dominacion espa–ola y la historia Argentina hasta 1943: cuadros armas mobiliario numismatica medallistica planos mapas banderas indumentaria civil y militar documentos objetos de uso personal con enfasis en la Revo,1891,"
"300220,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Policial,San Martin 353,C1004AAG,11,43946857,,,-34.6038,-58.3738,DNPyM,Nacional,1899,Historia de la institucion desde la epoca de la colonia hasta nuestros dias. Criminalistica tecnica policial medicina legal orden publico bomberos armas uniformes equipamiento comunicaciones drogas identificacion humana etc. Medallistica y num,1899,"
"300221,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De Farmacobotanica Juan A. Dominguez,Junin 956,C1113AAD,11,49648235,secretaria@farmacobotanica.org.ar,,-34.5975,-58.3975,DNPyM,Nacional,1900,Herbarios maderas y drogas de origen vegetal. Colecciones iconograficas reproducciones modeladas en arcilla de flores frutos etc. Archivo Bonpland.,1900,"
"300222,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Tecnologico Ing. Eduardo Latzina,Avda. Paseo Colon 650,C1063ACT,11,43316865,otokrause@impsat1.com.ar,www.nalejandria.com/01/otto-krause,-34.6153,-58.3689,DNPyM,Municipal,,Replicas de inventos de Leonardo Da Vinci engranajes y mecanismos para transmision y transformacion de movimientos motores y tableros maquinas herramientas y elementos de fundicion de principios de siglo. Piezas de ceramica colecciones de cuchilleri,1913,"
"300223,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernandez Blanco - Sede Palacio Noel,Suipacha 1422,C1011ACF,11,43263396,,,-34.590876,-58.380079,DNPyM,Gobierno de la Ciudad,1925,Plateria imagineria pintura y mobiliario hispanoamericano de los siglos XVI al XIX. Numismatica de los siglos XVI al XX. Indumentaria civil y religiosa de los siglos XVIII y XIX.,1922,"
"300224,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De Arte Hispanoamericano Isaac Fernandez Blanco,Suipacha 1422,C1011ACF,11,43263396,info_mifb@fibertel.com.ar,,-34.5912,-58.3801,DNPyM,Municipal,1925,Plateria imagineria pintura y mobiliario hispanoamericano de los siglos XVI al XIX. Numismatica de los siglos XVI al XX. Indumentaria civil y religiosa de los siglos XVIII y XIX.,1922,"
"300225,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Postal Y Telegrafico,Jose Aaron Salmun Feijoo 555,C1274AGE,11,43023104,,,-34.63914,-58.378851,DNPyM,Nacional,1888,Coleccion integrada por elementos de la historia postal y telegrafica: muebles miniaturas cuadros elementos de uso sellos buzones y fotografias.,1928,"
"300226,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Geografico Dr. Juan B. Teran Y Museo De Ciencias Naturales Angel Gallardo,Catamarca 2099,C1246AAQ,11,49413777,,,-34.6342,-58.4013,DNPyM,Municipal,1929,Cartografia y dioramas geograficos tablas grabadas enmarcados artisticos de Rosario Vera Pe–aloza. Objetos folkloricos.,1929,"
"300227,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De Bellas Artes De La Boca De Artistas Argentinos Benito Quinquela Martin,Avda. Pedro de Mendoza 1835,C1169AAC,11,43011080,museoquinquela@yahoo.com.ar // museobqm@hotmail.com,,-34.6393,-58.3615,DNPyM,Municipal,1936,Obras figurativas de pintura escultura ceramica grabado etc. Obras de Benito Quinquela Martin. Mascarones de proa. Se conserva el atelier del maestro y una habitacion que le servia de dormitorio. Cuenta tambien con tres terrazas al aire libre con esc,1936,"
"300228,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Instituto Nacional De Estudios De Teatro,Avda. Cordoba 1199,C1055AAB,11,48167212,,,-34.5991,-58.384,DNPyM,Nacional,1938,Exhibicion permanente de maniquies con trajes usados por actores argentinos como fotografias cuadros esculturas documentos maquetas afiches programas de mano objetos personales de los hacedores del quehacer teatral y originales de distintas epocas,1936,"
"300229,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Nacional De Arte Decorativo,Av. del Libertador 1902,C1425AAS,11,48018248,museo@mnad.org,,-34.582,-58.4015,DNPyM,Nacional,1937,ÊPinturas esculturas mobiliario porcelanas tapices cristales instrumentos musicales y plateria distribuidos en sus salones Luis XIV Regencia Luis XVI y Renacimiento Capilla gotica. El edificio fue construido como vivienda por la familia Errazuri,1937,"
"300230,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Historico Y Numismatico Del Banco Central De La Republica Argentina Dr. Jose Evaristo Uriburu,San Martin 216,C1004AAF,11,43483882,museo@bcra.gov.ar,,-34.6055,-58.3737,DNPyM,Nacional,1910,Numismatica. Piezas de moneda metalica y de papel moneda que circularon en el territorio argentino desde el siglo XVI hasta el presente. Elementos de fabricacion de monedas y billetes: bocetos de proyectos platos de yeso ensayos matrices y cu–os plan,1941,"
"300231,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Sadaic Vicente Lopez Y Planes,Lavalle 1547,C1048AAK,11,43798600,,www.sadaic.org.ar,-34.6029,-58.3887,DNPyM,Privada,,Colecciones referidas a la musica y a sus compositores e interpretes dentro del ambito nacional: cuadros fotografias instrumentos musicales partituras etc.,1962,"
"300232,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De Arte Espa–ol Enrique Larreta,Juramento 2291,C1428DNK,11,47832640,museolarreta@infovia.com.ar,www.arcanet.com/larreta/index.htm,-34.5614,-58.4556,DNPyM,Municipal,,Casa museo del escritor argentino Enrique Larreta (1873-1961). Obras de arte espa–ol de los siglos XIII al XX. Retablos tallas policromadas pinturas grabados mobiliario ceramicas tapices vestimenta  alfombras etc. Obras literarias y objetos pers,1962,"
"300233,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Escuela Museo De Bellas Artes Gral. Urquiza,Yerbal 2370,C1406GKB,11,46120566,,,-34.6275,-58.4627,DNPyM,Municipal,1963,Oleos esculturas dibujos acuarelas aguafuertes ceramicas de tematica figurativa de autores argentinos: Soldi Perlotti Quinquela Martin Policastro M. Lydis etc. Obras donadas por los artistas.,1963,"
"300234,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Buque Museo Fragata A.R.A. Presidente Sarmiento,Puerto Madero. dique 3,1104,11,43349386,,www.ara.mil.ar,-34.609,-58.3656,DNPyM,Nacional,1961,El buque es un museo y monumento historico nacional. Se exhiben fotografias e itinerarios de sus 37 viajes alrededor del mundo mobiliario y ca–ones originales uniformes medallistica trofeos armas y herramientas.,1964,"
"300235,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Roca - Instituto De Investigaciones Historicas,Vicente Lopez 2220,C1128ACJ,11,48032798,,,-34.5876,-58.3954,DNPyM,Nacional,1961,Documentos y objetos referidos a la vida y obra del General Julio A. Roca y a la generacion del 80 y especialmente al periodo de la conquista del desierto. Iconografia oplotecologia medallistica. Biblioteca,1964,"
"300236,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Historico Y Numismatico Del Banco De La Nacion Argentina,Bartolome Mitre 326,C1036AAF,11,43476277,,,-34.6066,-58.3712,DNPyM,Nacional,1969,Historia bancaria e institucional. Monetario y coleccion de papel moneda argentinos (nacionales provinciales y privados) emisiones coloniales de Potosi. Medallistica mobiliario iconografia.(1565-1990),1966,"
"300237,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Judio De Buenos Aires Dr. Salvador Kibrick,Libertad 769,C1012AAO,11,41230102,museojudio@fundacionjudaica.net,,-34.5996,-58.384,DNPyM,Privada,1970,Documentos sobre la colonizacion judia la congregacion israelita de la republica argentina a–o 1862 y escritores y hombres publicos argentinos de origen judio. Antiguos objetos de culto. Prensa judia de distintos paises. Manuscritos de Alberto Gerchunof,1967,"
"300238,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De La Farmacia Dra. Rosa D'Alessio De Carnevale Bonino,Junin 956,C1113AAD,11,49648200,,,-34.5978,-58.3975,DNPyM,Nacional,1970,Objetos de los siglos XVIII XIX y principios de XX pertenecientes a antiguas farmacias y laboratorios de quimica y bioquimica: frascos potes medicamentos alambiques recetarios fotografias etc. Biblioteca especializada.,1970,"
"300239,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Nacional Y Centro De Estudios Historicos Ferroviarios,Avda. del Libertador San Martin 405,C1001ABE,11,43183343,museoferroviario@dnsbe.gov.ar,,-34.59,-58.3795,DNPyM,Nacional,1969,Material vinculado con el sistema ferroviario nacional: vehiculos telefonia faroles uniformes mobiliario maquetas etc. Correspondientes a la segunda mitad del siglo XIX  al siglo XX.,1971,"
"300240,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Historico De La Afip,Hipolito Irigoyen 370 pb,C1086AAD,11,43472396,museo@afip2.gov.ar,,-34.6089,-58.3717,DNPyM,Nacional,,Objetos relacionados con la historia y el presente en materia impositiva nacional y en algunos aspectos internacional: documentos maquinas impresoras mobiliario medallistica falsificaciones.,1974,"
"300241,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De Telecomunicaciones,Sarmiento 151,C1041AAC,11,43479461,museo@secom.gov.ar,,-34.6041,-58.3687,DNPyM,Nacional,1975,Telegrafia telefonia transmision de se–ales radios siglo XIX hasta el XX. Television informatica.,1978,"
"300242,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Y Centro De Estudios Historicos De La Facultad De Odontologia De Bs. As. Profesor Dr. Orestes Walter Siutti,Marcelo T. de Alvear 2142,C1122AAH,11,49641271,,,-34.597304,-58.398227,DNPyM,Nacional,1980,Objetos de odontologia en general: muebles y gabinetes dentales aparatos instrumental equipos piezas anatomicas manuscritos documentos diplomas principalmente del siglo pasado y principios del actual.,1980,"
"300243,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Nacional Del Hombre,3 de Febrero 1370/78,C1426BJN,11,47836554,museo@bibapl.edu.ar,,-34.5666,-58.4462,DNPyM,Nacional,,Arqueologia argentina y sudamericana etnografia argentina sudamericana africana. Artesanias tradicionales argentinas latinoamericanas africanas europeas y asiaticas. Cuenta con un patrimonio de mas de 5000 piezas en permanente crecimiento.,1981,"
"300244,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Notarial Argentino,Avda. Callao 1542,C1024AAO,11,48010081,comunicacioninstitucional@colegio-escribanos.org.ar,,-34.5914,-58.3915,DNPyM,Privada,,Documentos y actas notariales en las que ha quedado documentada la historia y evolucion del instrumento notarial fotografias medallistica premios etc. Testimonios de venta de esclavos y documentos de la epoca de la independencia.,1981,"
"300245,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Manoblanca,Tabare 1371,C1437FHG,11,49189448,,,-34.651063,-58.423712,DNPyM,Privada,1983,Historia del barrio de Pompeya y su relacion con el poeta Homero Manzi. Coleccion de fileteados de Leon Untroib y otros. Colecciones de arte relacionadas con el barrio y objetos antiguos.,1983,"
"300246,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Archivo Y Museo Historicos Del Banco De La Provincia De Buenos Aires Dr. Arturo Jauretche,Sarmiento 362,C1041AAH,11,43311775,bpmuseo@bapro.com.ar,www.bapro.com.ar/museo,-34.6043,-58.3719,DNPyM,Provincial,1903,Documentos del banco desde 1822 hasta 1955. Numismatica cu–os planchas clises muestras medallistica maquinas impresoras mobiliario y objetos relacionados con la historia de la institucion.,1984,"
"300247,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Historico De La Gendarmeria Nacional,Avda. Presidente Ramon S. Castillo 788 (Avda. Pres. Ramon S Castillo y Prefectura Naval (ex calle 8),C1104AMT,11,43102642,,,-34.58028,-58.375036,DNPyM,Nacional,1988,Efectos utilizados por gendarmeria desde su creacion entre ellos: uniformes armas medios de transportes comunicaciones etc. Coleccion de armas clasicas y de uniformes de otras fuerzas extranjeras similares,1985,"
"300248,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo Participativo De Ciencias,Junin 1930 1¡ Centro Cultural Recoleta,C1113AAX,11,48063456,info@mpc.org.ar,,-34.5871,-58.3918,DNPyM,Privada,1990,Aparatos y equipos para la demostracion de fenomenos fisicos y quimicos asi como la comprobacion practica de conceptos matematicos con la participacion activa de los ni–os.,1988,"
"300249,2,2000010,,Ciudad Aut—noma de Buenos Aires,Ciudad Aut—noma de Buenos Aires,Museo De Ciencia Y Tecnica,Las Heras 2214,C1127AAR,11,8043340,,,-34.5885,-58.396,DNPyM,Nacional,1992,Colecciones que muestran los distintos aspectos de la ingenieria incluyendo las ciencias basicas. Elementos de agrimensura y geodesia ingenieria ferroviaria e hidraulica fisica matematica computacion etc.,1991,"
